area,year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,item,value_hg_ha
Qatar,2004,74,68,28.2,Potatoes,80000
Qatar,2004,74,68,28.2,Wheat,24444
Qatar,2005,74,68,28.09,Maize,124776
Qatar,2005,74,68,28.09,Potatoes,95169
Qatar,2005,74,68,28.09,Wheat,23333
Qatar,2006,74,68,28.12,Maize,118571
Qatar,2006,74,68,28.12,Potatoes,103333
Qatar,2006,74,68,28.12,Wheat,20000
Qatar,2007,74,68,28.23,Maize,181429
Qatar,2007,74,68,28.23,Potatoes,100000
Qatar,2007,74,68,28.23,Wheat,23188
Qatar,2008,74,68,27.92,Maize,181429
Qatar,2008,74,68,27.92,Potatoes,100000
Qatar,2008,74,68,27.92,Wheat,30000
Qatar,2009,74,68,28.17,Maize,192857
Qatar,2009,74,68,28.17,Potatoes,110000
Qatar,2009,74,68,28.17,Wheat,23333
Qatar,2010,74,68,28.93,Maize,207556
Qatar,2010,74,68,28.93,Potatoes,92000
Qatar,2010,74,68,28.93,Wheat,22500
Qatar,2011,74,68,28.23,Maize,125556
Qatar,2011,74,68,28.23,Potatoes,180000
Qatar,2011,74,68,28.23,Wheat,23636
Qatar,2012,74,68,28.54,Maize,124894
Qatar,2012,74,68,28.54,Potatoes,120000
Qatar,2012,74,68,28.54,Wheat,22857
Qatar,2013,74,68,28.68,Maize,124845
Qatar,2013,74,68,28.68,Potatoes,109298
Qatar,2013,74,68,28.68,Wheat,22632
Romania,1990,637,25255,12.26,Maize,27606
Romania,1990,637,25255,12.26,Potatoes,109996
Romania,1990,637,25255,12.26,"Rice, paddy",16667
Romania,1990,637,25255,12.26,Sorghum,6731
Romania,1990,637,25255,12.26,Soybeans,7421
Romania,1990,637,25255,12.26,Wheat,32351
Romania,1991,637,19898,10.55,Maize,40766
Romania,1991,637,19898,10.55,Potatoes,79732
Romania,1991,637,19898,10.55,"Rice, paddy",14560
Romania,1991,637,19898,10.55,Sorghum,15750
Romania,1991,637,19898,10.55,Soybeans,16544
Romania,1991,637,19898,10.55,Wheat,25406
Romania,1992,637,15134,11.55,Maize,20469
Romania,1992,637,15134,11.55,Potatoes,118962
Romania,1992,637,15134,11.55,"Rice, paddy",23742
Romania,1992,637,15134,11.55,Sorghum,5500
Romania,1992,637,15134,11.55,Soybeans,7619
Romania,1992,637,15134,11.55,Wheat,21950
Romania,1993,637,24252,10.78,Maize,26054
Romania,1993,637,24252,10.78,Potatoes,148950
Romania,1993,637,24252,10.78,"Rice, paddy",30351
Romania,1993,637,24252,10.78,Sorghum,9788
Romania,1993,637,24252,10.78,Soybeans,12698
Romania,1993,637,24252,10.78,Wheat,23291
Romania,1994,637,21811,12.7,Maize,31317
Romania,1994,637,21811,12.7,Potatoes,118525
Romania,1994,637,21811,12.7,"Rice, paddy",32835
Romania,1994,637,21811,12.7,Sorghum,9406
Romania,1994,637,21811,12.7,Soybeans,15525
Romania,1994,637,21811,12.7,Wheat,25435
Romania,1995,637,20113,11.21,Maize,31915
Romania,1995,637,20113,11.21,Potatoes,123608
Romania,1995,637,20113,11.21,"Rice, paddy",39030
Romania,1995,637,20113,11.21,Sorghum,7633
Romania,1995,637,20113,11.21,Soybeans,14701
Romania,1995,637,20113,11.21,Wheat,30903
Romania,1996,637,17425,10.71,Maize,29319
Romania,1996,637,17425,10.71,Potatoes,139763
Romania,1996,637,17425,10.71,"Rice, paddy",27075
Romania,1996,637,17425,10.71,Sorghum,5875
Romania,1996,637,17425,10.71,Soybeans,14104
Romania,1996,637,17425,10.71,Wheat,17645
Romania,1997,637,15349,10.46,Maize,42171
Romania,1997,637,15349,10.46,Potatoes,126636
Romania,1997,637,15349,10.46,"Rice, paddy",26766
Romania,1997,637,15349,10.46,Sorghum,19258
Romania,1997,637,15349,10.46,Soybeans,20032
Romania,1997,637,15349,10.46,Wheat,30103
Romania,1998,637,13979,11.37,Maize,27892
Romania,1998,637,13979,11.37,Potatoes,128302
Romania,1998,637,13979,11.37,"Rice, paddy",29791
Romania,1998,637,13979,11.37,Sorghum,16636
Romania,1998,637,13979,11.37,Soybeans,13913
Romania,1998,637,13979,11.37,Wheat,25963
Romania,1999,637,11280,12.34,Maize,36403
Romania,1999,637,11280,12.34,Potatoes,144957
Romania,1999,637,11280,12.34,"Rice, paddy",24427
Romania,1999,637,11280,12.34,Sorghum,16414
Romania,1999,637,11280,12.34,Soybeans,18724
Romania,1999,637,11280,12.34,Wheat,27993
Romania,2000,637,9427.4,12.44,Maize,17128
Romania,2000,637,9427.4,12.44,Potatoes,123276
Romania,2000,637,9427.4,12.44,"Rice, paddy",26441
Romania,2000,637,9427.4,12.44,Sorghum,13874
Romania,2000,637,9427.4,12.44,Soybeans,7659
Romania,2000,637,9427.4,12.44,Wheat,22996
Romania,2001,637,7871.1,11.9,Maize,31232
Romania,2001,637,7871.1,11.9,Potatoes,144769
Romania,2001,637,7871.1,11.9,"Rice, paddy",12632
Romania,2001,637,7871.1,11.9,Sorghum,13381
Romania,2001,637,7871.1,11.9,Soybeans,16721
Romania,2001,637,7871.1,11.9,Wheat,30449
Romania,2002,637,7875.7,12.24,Maize,30421
Romania,2002,637,7875.7,12.24,Potatoes,144401
Romania,2002,637,7875.7,12.24,"Rice, paddy",12839
Romania,2002,637,7875.7,12.24,Sorghum,14190
Romania,2002,637,7875.7,12.24,Soybeans,20909
Romania,2002,637,7875.7,12.24,Wheat,20580
Romania,2004,637,6778.2,11.63,Maize,45497
Romania,2004,637,6778.2,11.63,Potatoes,166540
Romania,2004,637,6778.2,11.63,"Rice, paddy",40056
Romania,2004,637,6778.2,11.63,Sorghum,37611
Romania,2004,637,6778.2,11.63,Soybeans,26595
Romania,2004,637,6778.2,11.63,Wheat,34775
Romania,2005,637,7565.7,11.25,Maize,39816
Romania,2005,637,7565.7,11.25,Potatoes,131035
Romania,2005,637,7565.7,11.25,"Rice, paddy",41989
Romania,2005,637,7565.7,11.25,Sorghum,25291
Romania,2005,637,7565.7,11.25,Soybeans,23922
Romania,2005,637,7565.7,11.25,Wheat,29985
Romania,2006,637,6733.2,11.63,Maize,35754
Romania,2006,637,6733.2,11.63,Potatoes,141860
Romania,2006,637,6733.2,11.63,"Rice, paddy",32993
Romania,2006,637,6733.2,11.63,Sorghum,17986
Romania,2006,637,6733.2,11.63,Soybeans,19434
Romania,2006,637,6733.2,11.63,Wheat,27737
Romania,2007,637,6314,12.99,Maize,17030
Romania,2007,637,6314,12.99,Potatoes,136211
Romania,2007,637,6314,12.99,"Rice, paddy",34023
Romania,2007,637,6314,12.99,Sorghum,13345
Romania,2007,637,6314,12.99,Soybeans,12450
Romania,2007,637,6314,12.99,Wheat,16100
Romania,2008,637,7193.7,12.5,Maize,32271
Romania,2008,637,7193.7,12.5,Potatoes,140485
Romania,2008,637,7193.7,12.5,"Rice, paddy",49326
Romania,2008,637,7193.7,12.5,Sorghum,26348
Romania,2008,637,7193.7,12.5,Soybeans,19633
Romania,2008,637,7193.7,12.5,Wheat,34222
Romania,2009,637,6548.7,12.47,Maize,34169
Romania,2009,637,6548.7,12.47,Potatoes,153812
Romania,2009,637,6548.7,12.47,"Rice, paddy",54262
Romania,2009,637,6548.7,12.47,Sorghum,23758
Romania,2009,637,6548.7,12.47,Soybeans,17465
Romania,2009,637,6548.7,12.47,Wheat,24305
Romania,2010,637,7249.2,11.94,Maize,43176
Romania,2010,637,7249.2,11.94,Potatoes,132960
Romania,2010,637,7249.2,11.94,"Rice, paddy",49656
Romania,2010,637,7249.2,11.94,Sorghum,19918
Romania,2010,637,7249.2,11.94,Soybeans,23641
Romania,2010,637,7249.2,11.94,Wheat,27000
Romania,2011,637,6582.9,11.26,Maize,45292
Romania,2011,637,6582.9,11.26,Potatoes,164154
Romania,2011,637,6582.9,11.26,"Rice, paddy",51504
Romania,2011,637,6582.9,11.26,Sorghum,31313
Romania,2011,637,6582.9,11.26,Soybeans,19849
Romania,2011,637,6582.9,11.26,Wheat,36650
Romania,2012,637,6418.7,12.33,Maize,21870
Romania,2012,637,6418.7,12.33,Potatoes,107623
Romania,2012,637,6418.7,12.33,"Rice, paddy",44995
Romania,2012,637,6418.7,12.33,Sorghum,19335
Romania,2012,637,6418.7,12.33,Soybeans,13388
Romania,2012,637,6418.7,12.33,Wheat,26593
Romania,2013,637,6947.9,13.94,Maize,44941
Romania,2013,637,6947.9,13.94,Potatoes,158462
Romania,2013,637,6947.9,13.94,"Rice, paddy",47194
Romania,2013,637,6947.9,13.94,Sorghum,23726
Romania,2013,637,6947.9,13.94,Soybeans,22242
Romania,2013,637,6947.9,13.94,Wheat,34786
Rwanda,1990,1212,157,19.39,Cassava,20126
Rwanda,1990,1212,157,19.39,Maize,10252
Rwanda,1990,1212,157,19.39,Potatoes,67453
Rwanda,1990,1212,157,19.39,"Rice, paddy",13652
Rwanda,1990,1212,157,19.39,Sorghum,10688
Rwanda,1990,1212,157,19.39,Soybeans,6735
Rwanda,1990,1212,157,19.39,Sweet potatoes,46491
Rwanda,1990,1212,157,19.39,Wheat,11811
Rwanda,1990,1212,157,19.39,Yams,40000
Rwanda,1991,1212,107,19.22,Cassava,26400
Rwanda,1991,1212,107,19.22,Maize,11556
Rwanda,1991,1212,107,19.22,Potatoes,68462
Rwanda,1991,1212,107,19.22,"Rice, paddy",24118
Rwanda,1991,1212,107,19.22,Sorghum,12813
Rwanda,1991,1212,107,19.22,Soybeans,7200
Rwanda,1991,1212,107,19.22,Sweet potatoes,50000
Rwanda,1991,1212,107,19.22,Wheat,12333
Rwanda,1991,1212,107,19.22,Yams,30769
Rwanda,1992,1212,97,19.54,Cassava,26100
Rwanda,1992,1212,97,19.54,Maize,12250
Rwanda,1992,1212,97,19.54,Potatoes,66731
Rwanda,1992,1212,97,19.54,"Rice, paddy",24030
Rwanda,1992,1212,97,19.54,Sorghum,7507
Rwanda,1992,1212,97,19.54,Soybeans,8095
Rwanda,1992,1212,97,19.54,Sweet potatoes,50248
Rwanda,1992,1212,97,19.54,Wheat,11455
Rwanda,1992,1212,97,19.54,Yams,50000
Rwanda,1993,1212,127.4,19.53,Cassava,24250
Rwanda,1993,1212,127.4,19.53,Maize,17400
Rwanda,1993,1212,127.4,19.53,Potatoes,68053
Rwanda,1993,1212,127.4,19.53,"Rice, paddy",26400
Rwanda,1993,1212,127.4,19.53,Sorghum,12810
Rwanda,1993,1212,127.4,19.53,Soybeans,6667
Rwanda,1993,1212,127.4,19.53,Sweet potatoes,49855
Rwanda,1993,1212,127.4,19.53,Wheat,12000
Rwanda,1993,1212,127.4,19.53,Yams,53333
Rwanda,1994,1212,157.8,19.55,Cassava,11778
Rwanda,1994,1212,157.8,19.55,Maize,16750
Rwanda,1994,1212,157.8,19.55,Potatoes,67588
Rwanda,1994,1212,157.8,19.55,"Rice, paddy",26471
Rwanda,1994,1212,157.8,19.55,Sorghum,6850
Rwanda,1994,1212,157.8,19.55,Soybeans,8894
Rwanda,1994,1212,157.8,19.55,Sweet potatoes,49953
Rwanda,1994,1212,157.8,19.55,Wheat,11852
Rwanda,1994,1212,157.8,19.55,Yams,30769
Rwanda,1995,1212,188.2,19.81,Cassava,24667
Rwanda,1995,1212,188.2,19.81,Maize,11200
Rwanda,1995,1212,188.2,19.81,Potatoes,68850
Rwanda,1995,1212,188.2,19.81,"Rice, paddy",36508
Rwanda,1995,1212,188.2,19.81,Sorghum,11521
Rwanda,1995,1212,188.2,19.81,Soybeans,10346
Rwanda,1995,1212,188.2,19.81,Sweet potatoes,50045
Rwanda,1995,1212,188.2,19.81,Wheat,10442
Rwanda,1995,1212,188.2,19.81,Yams,36227
Rwanda,1996,1212,218.6,19.31,Cassava,27580
Rwanda,1996,1212,218.6,19.31,Maize,11099
Rwanda,1996,1212,218.6,19.31,Potatoes,55823
Rwanda,1996,1212,218.6,19.31,"Rice, paddy",32980
Rwanda,1996,1212,218.6,19.31,Sorghum,13610
Rwanda,1996,1212,218.6,19.31,Soybeans,4856
Rwanda,1996,1212,218.6,19.31,Sweet potatoes,51123
Rwanda,1996,1212,218.6,19.31,Wheat,11357
Rwanda,1996,1212,218.6,19.31,Yams,38151
Rwanda,1997,1212,249,19.78,Cassava,24699
Rwanda,1997,1212,249,19.78,Maize,10908
Rwanda,1997,1212,249,19.78,Potatoes,54673
Rwanda,1997,1212,249,19.78,"Rice, paddy",30328
Rwanda,1997,1212,249,19.78,Sorghum,11222
Rwanda,1997,1212,249,19.78,Soybeans,4928
Rwanda,1997,1212,249,19.78,Sweet potatoes,49659
Rwanda,1997,1212,249,19.78,Wheat,9557
Rwanda,1997,1212,249,19.78,Yams,38157
Rwanda,1998,1212,157,19.79,Cassava,24659
Rwanda,1998,1212,157,19.79,Maize,8231
Rwanda,1998,1212,157,19.79,Potatoes,64088
Rwanda,1998,1212,157,19.79,"Rice, paddy",19148
Rwanda,1998,1212,157,19.79,Sorghum,10514
Rwanda,1998,1212,157,19.79,Soybeans,5505
Rwanda,1998,1212,157,19.79,Sweet potatoes,50463
Rwanda,1998,1212,157,19.79,Wheat,7263
Rwanda,1998,1212,157,19.79,Yams,37940
Rwanda,1999,1212,152,19.35,Cassava,26747
Rwanda,1999,1212,152,19.35,Maize,7556
Rwanda,1999,1212,152,19.35,Potatoes,59083
Rwanda,1999,1212,152,19.35,"Rice, paddy",18132
Rwanda,1999,1212,152,19.35,Sorghum,8322
Rwanda,1999,1212,152,19.35,Soybeans,4665
Rwanda,1999,1212,152,19.35,Sweet potatoes,47936
Rwanda,1999,1212,152,19.35,Wheat,6974
Rwanda,1999,1212,152,19.35,Yams,29412
Rwanda,2000,1212,147,19.59,Cassava,68153
Rwanda,2000,1212,147,19.59,Maize,7018
Rwanda,2000,1212,147,19.59,Potatoes,87830
Rwanda,2000,1212,147,19.59,"Rice, paddy",27318
Rwanda,2000,1212,147,19.59,Sorghum,8904
Rwanda,2000,1212,147,19.59,Soybeans,4712
Rwanda,2000,1212,147,19.59,Sweet potatoes,59138
Rwanda,2000,1212,147,19.59,Wheat,6416
Rwanda,2000,1212,147,19.59,Yams,33333
Rwanda,2001,1212,72,19.5,Cassava,57907
Rwanda,2001,1212,72,19.5,Maize,7671
Rwanda,2001,1212,72,19.5,Potatoes,86222
Rwanda,2001,1212,72,19.5,"Rice, paddy",30668
Rwanda,2001,1212,72,19.5,Sorghum,9486
Rwanda,2001,1212,72,19.5,Soybeans,5527
Rwanda,2001,1212,72,19.5,Sweet potatoes,60000
Rwanda,2001,1212,72,19.5,Wheat,7694
Rwanda,2001,1212,72,19.5,Yams,36842
Rwanda,2002,1212,106.34,19.77,Cassava,79036
Rwanda,2002,1212,106.34,19.77,Maize,8763
Rwanda,2002,1212,106.34,19.77,Potatoes,83133
Rwanda,2002,1212,106.34,19.77,"Rice, paddy",32658
Rwanda,2002,1212,106.34,19.77,Sorghum,10730
Rwanda,2002,1212,106.34,19.77,Soybeans,5461
Rwanda,2002,1212,106.34,19.77,Sweet potatoes,66149
Rwanda,2002,1212,106.34,19.77,Wheat,6171
Rwanda,2002,1212,106.34,19.77,Yams,40000
Rwanda,2004,1212,159.54,19.93,Cassava,57198
Rwanda,2004,1212,159.54,19.93,Maize,7670
Rwanda,2004,1212,159.54,19.93,Potatoes,80407
Rwanda,2004,1212,159.54,19.93,"Rice, paddy",37964
Rwanda,2004,1212,159.54,19.93,Sorghum,9134
Rwanda,2004,1212,159.54,19.93,Soybeans,4972
Rwanda,2004,1212,159.54,19.93,Sweet potatoes,55700
Rwanda,2004,1212,159.54,19.93,Wheat,7987
Rwanda,2004,1212,159.54,19.93,Yams,45455
Rwanda,2005,1212,222.92,20.29,Cassava,67561
Rwanda,2005,1212,222.92,20.29,Maize,8889
Rwanda,2005,1212,222.92,20.29,Potatoes,96891
Rwanda,2005,1212,222.92,20.29,"Rice, paddy",44673
Rwanda,2005,1212,222.92,20.29,Sorghum,11586
Rwanda,2005,1212,222.92,20.29,Soybeans,5627
Rwanda,2005,1212,222.92,20.29,Sweet potatoes,59629
Rwanda,2005,1212,222.92,20.29,Wheat,9083
Rwanda,2005,1212,222.92,20.29,Yams,47826
Rwanda,2006,1212,288.72,20.02,Cassava,64378
Rwanda,2006,1212,288.72,20.02,Maize,8531
Rwanda,2006,1212,288.72,20.02,Potatoes,91740
Rwanda,2006,1212,288.72,20.02,"Rice, paddy",44843
Rwanda,2006,1212,288.72,20.02,Sorghum,11003
Rwanda,2006,1212,288.72,20.02,Soybeans,6406
Rwanda,2006,1212,288.72,20.02,Sweet potatoes,57251
Rwanda,2006,1212,288.72,20.02,Wheat,8510
Rwanda,2006,1212,288.72,20.02,Yams,49419
Rwanda,2007,1212,398.11,19.6,Cassava,54550
Rwanda,2007,1212,398.11,19.6,Maize,7201
Rwanda,2007,1212,398.11,19.6,Potatoes,77618
Rwanda,2007,1212,398.11,19.6,"Rice, paddy",41320
Rwanda,2007,1212,398.11,19.6,Sorghum,10103
Rwanda,2007,1212,398.11,19.6,Soybeans,7926
Rwanda,2007,1212,398.11,19.6,Sweet potatoes,56993
Rwanda,2007,1212,398.11,19.6,Wheat,8948
Rwanda,2007,1212,398.11,19.6,Yams,48020
Rwanda,2008,1212,321.75,19.56,Cassava,103117
Rwanda,2008,1212,321.75,19.56,Maize,11515
Rwanda,2008,1212,321.75,19.56,Potatoes,91329
Rwanda,2008,1212,321.75,19.56,"Rice, paddy",44432
Rwanda,2008,1212,321.75,19.56,Sorghum,10055
Rwanda,2008,1212,321.75,19.56,Soybeans,8248
Rwanda,2008,1212,321.75,19.56,Sweet potatoes,55168
Rwanda,2008,1212,321.75,19.56,Wheat,12968
Rwanda,2008,1212,321.75,19.56,Yams,45817
Rwanda,2009,1212,1187.6,19.84,Cassava,112077
Rwanda,2009,1212,1187.6,19.84,Maize,19503
Rwanda,2009,1212,1187.6,19.84,Potatoes,102216
Rwanda,2009,1212,1187.6,19.84,"Rice, paddy",56178
Rwanda,2009,1212,1187.6,19.84,Sorghum,11928
Rwanda,2009,1212,1187.6,19.84,Soybeans,8215
Rwanda,2009,1212,1187.6,19.84,Sweet potatoes,65099
Rwanda,2009,1212,1187.6,19.84,Wheat,17079
Rwanda,2009,1212,1187.6,19.84,Yams,52001
Rwanda,2010,1212,953.85,20.12,Cassava,120430
Rwanda,2010,1212,953.85,20.12,Maize,23416
Rwanda,2010,1212,953.85,20.12,Potatoes,118679
Rwanda,2010,1212,953.85,20.12,"Rice, paddy",51833
Rwanda,2010,1212,953.85,20.12,Sorghum,12088
Rwanda,2010,1212,953.85,20.12,Soybeans,7890
Rwanda,2010,1212,953.85,20.12,Sweet potatoes,74877
Rwanda,2010,1212,953.85,20.12,Wheat,15631
Rwanda,2010,1212,953.85,20.12,Yams,71523
Rwanda,2011,1212,181.6,19.59,Cassava,122765
Rwanda,2011,1212,181.6,19.59,Maize,23529
Rwanda,2011,1212,181.6,19.59,Potatoes,128118
Rwanda,2011,1212,181.6,19.59,"Rice, paddy",55195
Rwanda,2011,1212,181.6,19.59,Sorghum,12714
Rwanda,2011,1212,181.6,19.59,Soybeans,7800
Rwanda,2011,1212,181.6,19.59,Sweet potatoes,80541
Rwanda,2011,1212,181.6,19.59,Wheat,20478
Rwanda,2011,1212,181.6,19.59,Yams,66757
Rwanda,2012,1212,925.52,19.79,Cassava,149026
Rwanda,2012,1212,925.52,19.79,Maize,22587
Rwanda,2012,1212,925.52,19.79,Potatoes,141869
Rwanda,2012,1212,925.52,19.79,"Rice, paddy",57193
Rwanda,2012,1212,925.52,19.79,Sorghum,14277
Rwanda,2012,1212,925.52,19.79,Soybeans,5862
Rwanda,2012,1212,925.52,19.79,Sweet potatoes,91903
Rwanda,2012,1212,925.52,19.79,Wheat,21680
Rwanda,2012,1212,925.52,19.79,Yams,77498
Rwanda,2013,1212,1841.5,19.93,Cassava,157657
Rwanda,2013,1212,1841.5,19.93,Maize,22845
Rwanda,2013,1212,1841.5,19.93,Potatoes,136056
Rwanda,2013,1212,1841.5,19.93,"Rice, paddy",53362
Rwanda,2013,1212,1841.5,19.93,Sorghum,14433
Rwanda,2013,1212,1841.5,19.93,Soybeans,6755
Rwanda,2013,1212,1841.5,19.93,Sweet potatoes,96163
Rwanda,2013,1212,1841.5,19.93,Wheat,19924
Rwanda,2013,1212,1841.5,19.93,Yams,154700
Saudi Arabia,1990,59,994,25.86,Maize,17992
Saudi Arabia,1990,59,994,25.86,Potatoes,198311
Saudi Arabia,1990,59,994,25.86,Sorghum,12369
Saudi Arabia,1990,59,994,25.86,Wheat,46461
Saudi Arabia,1990,59,994,25.7,Maize,17992
Saudi Arabia,1990,59,994,25.7,Potatoes,198311
Saudi Arabia,1990,59,994,25.7,Sorghum,12369
Saudi Arabia,1990,59,994,25.7,Wheat,46461
Saudi Arabia,1991,59,994,25.94,Maize,21166
Saudi Arabia,1991,59,994,25.94,Potatoes,175355
Saudi Arabia,1991,59,994,25.94,Sorghum,9519
Saudi Arabia,1991,59,994,25.94,Wheat,45030
Saudi Arabia,1991,59,994,25.43,Maize,21166
Saudi Arabia,1991,59,994,25.43,Potatoes,175355
Saudi Arabia,1991,59,994,25.43,Sorghum,9519
Saudi Arabia,1991,59,994,25.43,Wheat,45030
Saudi Arabia,1992,59,994,24.74,Maize,20733
Saudi Arabia,1992,59,994,24.74,Potatoes,160109
Saudi Arabia,1992,59,994,24.74,Sorghum,11577
Saudi Arabia,1992,59,994,24.74,Wheat,44609
Saudi Arabia,1992,59,994,24.37,Maize,20733
Saudi Arabia,1992,59,994,24.37,Potatoes,160109
Saudi Arabia,1992,59,994,24.37,Sorghum,11577
Saudi Arabia,1992,59,994,24.37,Wheat,44609
Saudi Arabia,1993,59,994,25.9,Maize,21725
Saudi Arabia,1993,59,994,25.9,Potatoes,182880
Saudi Arabia,1993,59,994,25.9,Sorghum,12034
Saudi Arabia,1993,59,994,25.9,Wheat,44886
Saudi Arabia,1993,59,994,25.42,Maize,21725
Saudi Arabia,1993,59,994,25.42,Potatoes,182880
Saudi Arabia,1993,59,994,25.42,Sorghum,12034
Saudi Arabia,1993,59,994,25.42,Wheat,44886
Saudi Arabia,1994,59,994,26.26,Maize,19523
Saudi Arabia,1994,59,994,26.26,Potatoes,189468
Saudi Arabia,1994,59,994,26.26,Sorghum,11477
Saudi Arabia,1994,59,994,26.26,Wheat,45503
Saudi Arabia,1994,59,994,26.08,Maize,19523
Saudi Arabia,1994,59,994,26.08,Potatoes,189468
Saudi Arabia,1994,59,994,26.08,Sorghum,11477
Saudi Arabia,1994,59,994,26.08,Wheat,45503
Saudi Arabia,1995,59,994,26.33,Maize,19522
Saudi Arabia,1995,59,994,26.33,Potatoes,196769
Saudi Arabia,1995,59,994,26.33,Sorghum,11477
Saudi Arabia,1995,59,994,26.33,Wheat,44720
Saudi Arabia,1995,59,994,25.64,Maize,19522
Saudi Arabia,1995,59,994,25.64,Potatoes,196769
Saudi Arabia,1995,59,994,25.64,Sorghum,11477
Saudi Arabia,1995,59,994,25.64,Wheat,44720
Saudi Arabia,1996,59,994,26.37,Maize,19583
Saudi Arabia,1996,59,994,26.37,Potatoes,196701
Saudi Arabia,1996,59,994,26.37,Sorghum,11513
Saudi Arabia,1996,59,994,26.37,Wheat,43821
Saudi Arabia,1996,59,994,26.28,Maize,19583
Saudi Arabia,1996,59,994,26.28,Potatoes,196701
Saudi Arabia,1996,59,994,26.28,Sorghum,11513
Saudi Arabia,1996,59,994,26.28,Wheat,43821
Saudi Arabia,1997,59,2513,25.88,Maize,17531
Saudi Arabia,1997,59,2513,25.88,Potatoes,173596
Saudi Arabia,1997,59,2513,25.88,Sorghum,11469
Saudi Arabia,1997,59,2513,25.88,Wheat,44497
Saudi Arabia,1997,59,2513,25.49,Maize,17531
Saudi Arabia,1997,59,2513,25.49,Potatoes,173596
Saudi Arabia,1997,59,2513,25.49,Sorghum,11469
Saudi Arabia,1997,59,2513,25.49,Wheat,44497
Saudi Arabia,1998,59,2683.37,26.48,Maize,20519
Saudi Arabia,1998,59,2683.37,26.48,Potatoes,180428
Saudi Arabia,1998,59,2683.37,26.48,Sorghum,11049
Saudi Arabia,1998,59,2683.37,26.48,Wheat,44999
Saudi Arabia,1998,59,2683.37,26.73,Maize,20519
Saudi Arabia,1998,59,2683.37,26.73,Potatoes,180428
Saudi Arabia,1998,59,2683.37,26.73,Sorghum,11049
Saudi Arabia,1998,59,2683.37,26.73,Wheat,44999
Saudi Arabia,1999,59,2853.74,26.75,Maize,18723
Saudi Arabia,1999,59,2853.74,26.75,Potatoes,250876
Saudi Arabia,1999,59,2853.74,26.75,Sorghum,13192
Saudi Arabia,1999,59,2853.74,26.75,Wheat,42526
Saudi Arabia,1999,59,2853.74,26.92,Maize,18723
Saudi Arabia,1999,59,2853.74,26.92,Potatoes,250876
Saudi Arabia,1999,59,2853.74,26.92,Sorghum,13192
Saudi Arabia,1999,59,2853.74,26.92,Wheat,42526
Saudi Arabia,2000,59,3024.11,26.62,Maize,62820
Saudi Arabia,2000,59,3024.11,26.62,Potatoes,262035
Saudi Arabia,2000,59,3024.11,26.62,Sorghum,13384
Saudi Arabia,2000,59,3024.11,26.62,Wheat,42640
Saudi Arabia,2000,59,3024.11,26.55,Maize,62820
Saudi Arabia,2000,59,3024.11,26.55,Potatoes,262035
Saudi Arabia,2000,59,3024.11,26.55,Sorghum,13384
Saudi Arabia,2000,59,3024.11,26.55,Wheat,42640
Saudi Arabia,2001,59,3194.48,26.6,Maize,40612
Saudi Arabia,2001,59,3194.48,26.6,Potatoes,240917
Saudi Arabia,2001,59,3194.48,26.6,Sorghum,13971
Saudi Arabia,2001,59,3194.48,26.6,Wheat,49081
Saudi Arabia,2001,59,3194.48,26.67,Maize,40612
Saudi Arabia,2001,59,3194.48,26.67,Potatoes,240917
Saudi Arabia,2001,59,3194.48,26.67,Sorghum,13971
Saudi Arabia,2001,59,3194.48,26.67,Wheat,49081
Saudi Arabia,2002,59,3364.86,26.63,Maize,36432
Saudi Arabia,2002,59,3364.86,26.63,Potatoes,228648
Saudi Arabia,2002,59,3364.86,26.63,Sorghum,14482
Saudi Arabia,2002,59,3364.86,26.63,Wheat,48875
Saudi Arabia,2002,59,3364.86,26.44,Maize,36432
Saudi Arabia,2002,59,3364.86,26.44,Potatoes,228648
Saudi Arabia,2002,59,3364.86,26.44,Sorghum,14482
Saudi Arabia,2002,59,3364.86,26.44,Wheat,48875
Saudi Arabia,2004,59,3705.6,26.53,Maize,38514
Saudi Arabia,2004,59,3705.6,26.53,Potatoes,260589
Saudi Arabia,2004,59,3705.6,26.53,Sorghum,21858
Saudi Arabia,2004,59,3705.6,26.53,Wheat,53066
Saudi Arabia,2004,59,3705.6,26.2,Maize,38514
Saudi Arabia,2004,59,3705.6,26.2,Potatoes,260589
Saudi Arabia,2004,59,3705.6,26.2,Sorghum,21858
Saudi Arabia,2004,59,3705.6,26.2,Wheat,53066
Saudi Arabia,2005,59,3875.97,26.47,Maize,37301
Saudi Arabia,2005,59,3875.97,26.47,Potatoes,243565
Saudi Arabia,2005,59,3875.97,26.47,Sorghum,19751
Saudi Arabia,2005,59,3875.97,26.47,Wheat,54175
Saudi Arabia,2005,59,3875.97,26.27,Maize,37301
Saudi Arabia,2005,59,3875.97,26.27,Potatoes,243565
Saudi Arabia,2005,59,3875.97,26.27,Sorghum,19751
Saudi Arabia,2005,59,3875.97,26.27,Wheat,54175
Saudi Arabia,2006,59,4046.34,26.42,Maize,58203
Saudi Arabia,2006,59,4046.34,26.42,Potatoes,242031
Saudi Arabia,2006,59,4046.34,26.42,Sorghum,23933
Saudi Arabia,2006,59,4046.34,26.42,Wheat,56172
Saudi Arabia,2006,59,4046.34,26.24,Maize,58203
Saudi Arabia,2006,59,4046.34,26.24,Potatoes,242031
Saudi Arabia,2006,59,4046.34,26.24,Sorghum,23933
